"Manufacturer Part Number","Manufacturer","SymbolName","SymbolLibrary","FootprintName","FootprintLibrary","Package","Voltage Rating","Dielectric","Capacitance","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","ComponentLink1Description","ComponentLink1URL"
"TCC0603X7R334K500CT","CCTC","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","50V","X7R","330n","","","LCSC","C282682","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_CCTC-TCC0603X7R334K500CT_C282682.pdf"
"CL21B334KBFNNNE","Samsung Electro-Mechanics","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","X7R","330n","","","LCSC","C73142","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/1810191226_Samsung-Electro-Mechanics-CL21B334KBFNNNE_C73142.pdf"
"1206B334K500NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","50V","X7R","330n","","","LCSC","C1865","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1206B334K500NT_C1865.pdf"
"CC1210KKX7R9BB334","YAGEO","__template_cap","symbols/capacitor.SchLib","C1210","footprints/capacitor.PcbLib","1210","50V","X7R","330n","","","LCSC","C2174959","Datasheet","https://datasheet.lcsc.com/lcsc/2202040730_YAGEO-CC1210KKX7R9BB334_C2174959.pdf"
"GCM21BL81H334KA56L","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","X8L","330n","","","LCSC","C710701","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2308111608_Murata-Electronics-GCM21BL81H334KA56L_C710701.pdf"
"0603F334Z500NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","50V","Y5V","330n","","","LCSC","C507077","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603F334Z500NT_C507077.pdf"
"1206F334M500NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","50V","Y5V","330n","","","LCSC","C1936","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1206F334M500NT_C1936.pdf"
"NM0805B334K101CEDN","HUI JU","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","100V","X7R","330n","","","LCSC","C840117","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_HUI-JU-NM0805B334K101CEDN_C840117.pdf"
"TCC1206X7R334K101DT","CCTC","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","100V","X7R","330n","","","LCSC","C2932189","Datasheet","https://datasheet.lcsc.com/lcsc/2201121530_CCTC-TCC1206X7R334K101DT_C2932189.pdf"
"FM32X334K101EEG","PSA(Prosperity Dielectrics)","__template_cap","symbols/capacitor.SchLib","C1210","footprints/capacitor.PcbLib","1210","100V","X7R","330n","","","LCSC","C2915731","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409271633_PSA-Prosperity-Dielectrics-FM32X334K101EEG_C2915731.pdf"
"CC1812KKX7R0BB334","YAGEO","__template_cap","symbols/capacitor.SchLib","C1812","footprints/capacitor.PcbLib","1812","100V","X7R","330n","","","LCSC","C577333","Datasheet","https://datasheet.lcsc.com/lcsc/2208251800_YAGEO-CC1812KKX7R0BB334_C577333.pdf"
"CGA4J3X7S2A334KT0Y0N","TDK","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","100V","X7S","330n","","","LCSC","C338109","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_TDK-CGA4J3X7S2A334KT0Y0N_C338109.pdf"
"CGA5L3X8R2A334MT0Y0N","TDK","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","100V","X8R","330n","","","LCSC","C5139527","Datasheet","https://datasheet.lcsc.com/lcsc/2208240930_TDK-CGA5L3X8R2A334MT0Y0N_C5139527.pdf"
"C1210X334K251T","IHHEC(HOLY STONE ENTERPRISE CO. LTD)","__template_cap","symbols/capacitor.SchLib","C1210","footprints/capacitor.PcbLib","1210","250V","X7R","330n","","","LCSC","C2998537","Datasheet","https://datasheet.lcsc.com/lcsc/2205061616_IHHEC-HOLY-STONE-ENTERPRISE-CO---LTD-C1210X334K251T_C2998537.pdf"
"FM43X334K251EFG","PSA(Prosperity Dielectrics)","__template_cap","symbols/capacitor.SchLib","C1812","footprints/capacitor.PcbLib","1812","250V","X7R","330n","","","LCSC","C146180","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_PSA-Prosperity-Dielectrics-FM43X334K251EFG_C146180.pdf"
"GRM55DR72E334KW01L","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C2220","footprints/capacitor.PcbLib","2220","250V","X7R","330n","","","LCSC","C2169386","Datasheet","https://datasheet.lcsc.com/lcsc/2202040330_Murata-Electronics-GRM55DR72E334KW01L_C2169386.pdf"
"C3225X7T2E334KT000N","TDK","__template_cap","symbols/capacitor.SchLib","C1210","footprints/capacitor.PcbLib","1210","250V","X7T","330n","","","LCSC","C342685","Datasheet","https://datasheet.lcsc.com/lcsc/2304140030_TDK-C3225X7T2E334KT000N_C342685.pdf"
"FM43X334K501EGG","PSA(Prosperity Dielectrics)","__template_cap","symbols/capacitor.SchLib","C1812","footprints/capacitor.PcbLib","1812","500V","X7R","330n","","","LCSC","C692316","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409271633_PSA-Prosperity-Dielectrics-FM43X334K501EGG_C692316.pdf"
"FM55X334K631EFG","PSA(Prosperity Dielectrics)","__template_cap","symbols/capacitor.SchLib","C2220","footprints/capacitor.PcbLib","2220","630V","X7R","330n","","","LCSC","C2915742","Datasheet","https://datasheet.lcsc.com/lcsc/2111172030_PSA-Prosperity-Dielectrics-FM55X334K631EFG_C2915742.pdf"
"1206F394M500NT","FH (Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","50V","Y5V","390n","","","LCSC","C967598","Datasheet","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1206F394M500NT_C967598.pdf"
"CC0402KRX5R6BB394","YAGEO","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","10V","X5R","390n","","","LCSC","C7500384","Datasheet","https://datasheet.lcsc.com/lcsc/2311211121_YAGEO-CC0402KRX5R6BB394_C7500384.pdf"
"CC0603KRX7R6BB394","YAGEO","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","10V","X7R","390n","","","LCSC","C309480","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409272231_YAGEO-CC0603KRX7R6BB394_C309480.pdf"
"TCC0402X5R394K160AT","CCTC","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","16V","X5R","390n","","","LCSC","C7393858","Datasheet","https://datasheet.lcsc.com/lcsc/2306211554_CCTC-TCC0402X5R394K160AT_C7393858.pdf"
"0603B394K160NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","16V","X7R","390n","","","LCSC","C1322359","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B394K160NT_C1322359.pdf"
"CC0805KKX7R7BB394","YAGEO","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","16V","X7R","390n","","","LCSC","C327132","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409272232_YAGEO-CC0805KKX7R7BB394_C327132.pdf"
"0603B394K250CT","Walsin Tech Corp","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","25V","X7R","390n","","","LCSC","C152941","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_Walsin-Tech-Corp-0603B394K250CT_C152941.pdf"
"0805B394K250CT","Walsin Tech Corp","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","25V","X7R","390n","","","LCSC","C384758","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_Walsin-Tech-Corp-0805B394K250CT_C384758.pdf"
"TCC0603X7R394K500CT","CCTC","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","50V","X7R","390n","","","LCSC","C376833","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_CCTC-TCC0603X7R394K500CT_C376833.pdf"
"0805B394K500CT","Walsin Tech Corp","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","X7R","390n","","","LCSC","C384757","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_Walsin-Tech-Corp-0805B394K500CT_C384757.pdf"
"EMK063BBJ474MPLF","Taiyo Yuden","__template_cap","symbols/capacitor.SchLib","C0201","footprints/capacitor.PcbLib","0201","16V","X5R","470n","","","LCSC","C2178980","Datasheet","https://datasheet.lcsc.com/lcsc/2309051423_Taiyo-Yuden-EMK063BBJ474MPLF_C2178980.pdf"
"EMK105ABJ474KV-F","Taiyo Yuden","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","16V","X5R","470n","","","LCSC","C2169173","Datasheet","https://datasheet.lcsc.com/lcsc/2211282030_Taiyo-Yuden-EMK105ABJ474KV-F_C2169173.pdf"
"TMK105ABJ474KV-F","Taiyo Yuden","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","25V","X5R","470n","","","LCSC","C778725","Datasheet","https://datasheet.lcsc.com/lcsc/2211282200_Taiyo-Yuden-TMK105ABJ474KV-F_C778725.pdf"
"GRM188R7YA474KE05D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","35V","X7R","470n","","","LCSC","C162281","Datasheet","https://datasheet.lcsc.com/lcsc/2308111507_Murata-Electronics-GRM188R7YA474KE05D_C162281.pdf"
