"Manufacturer Part Number","Manufacturer","SymbolName","SymbolLibrary","FootprintName","FootprintLibrary","Package","Z @ 100 MHz","DCR (mOhms)","Current Rating (mA)","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","ComponentLink1Description","ComponentLink1URL"
"PZ3216U601-1R5TF","Sunlord","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","600","100","1500","","","LCSC","C370100","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2310301641_Sunlord-PZ3216U601-1R5TF_C370100.pdf"
"MGGB3216M190HT-LF","microgate","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","19","50","2000","","","LCSC","C281181","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_microgate-MGGB3216M190HT-LF_C281181.pdf"
"MLB3216F-310T","Meled","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","31","50","2000","","","LCSC","C2844606","Datasheet","https://datasheet.lcsc.com/lcsc/2306021144_MetalLions-MLB3216F-310T_C2844606.pdf"
"PZ3216U221-2R0TF","Sunlord","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","220","80","2000","","","LCSC","C370096","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2310301641_Sunlord-PZ3216U221-2R0TF_C370096.pdf"
"PZ3216U301-2R0TF","Sunlord","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","300","100","2000","","","LCSC","C98294","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2310301641_Sunlord-PZ3216U301-2R0TF_C98294.pdf"
"CBW321609U301T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","300","200","2000","","","LCSC","C131462","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2410010302_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U301T_C131462.pdf"
"PBY321611T-301Y-N","Chilisin Elec","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","300","60","2000","","","LCSC","C142046","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_Chilisin-Elec-PBY321611T-301Y-N_C142046.pdf"
"ACMS321609A3012A","HYHONGYEX","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","300","150","2000","","","LCSC","C963887","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2012171914_HYHONGYEX-ACMS321609A3012A_C963887.pdf"
"BLM31PG391SN1L","Murata Electronics","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","390","50","2000","","","LCSC","C88995","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409292303_Murata-Electronics-BLM31PG391SN1L_C88995.pdf"
"PZ3216U391-2R0TF","Sunlord","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","390","70","2000","","","LCSC","C98295","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2310301641_Sunlord-PZ3216U391-2R0TF_C98295.pdf"
"HCB3216KF-391T20","TAI-TECH","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","390","100","2000","","","LCSC","C369533","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2009171441_TAI-TECH-HCB3216KF-391T20_C369533.pdf"
"CBW321609U501T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","500","200","2000","","","LCSC","C139201","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U501T_C139201.pdf"
"FBMH3216HM501NTV","Taiyo Yuden","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","500","70","2000","","","LCSC","C515371","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_Taiyo-Yuden-FBMH3216HM501NTV_C515371.pdf"
"CBM321609U501T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","500","85","2000","","","LCSC","C391190","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBM321609U501T_C391190.pdf"
"CBW321609U601T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","600","250","2000","","","LCSC","C73732","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2410010301_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U601T_C73732.pdf"
"CBM321609U601T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","600","100","2000","","","LCSC","C139170","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBM321609U601T_C139170.pdf"
"PZ3216D601-2R0TF","Sunlord","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","600","70","2000","","","LCSC","C317634","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2310301641_Sunlord-PZ3216D601-2R0TF_C317634.pdf"
"ACMS321609A6012A","HYHONGYEX","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","600","200","2000","","","LCSC","C963888","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2012171914_HYHONGYEX-ACMS321609A6012A_C963888.pdf"
"CBW321609U801T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","800","250","2000","","","LCSC","C171643","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U801T_C171643.pdf"
"CBW321609U102T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","1000","300","2000","","","LCSC","C113327","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2410010301_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U102T_C113327.pdf"
"CBM321609U102T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","1000","120","2000","","","LCSC","C139169","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBM321609U102T_C139169.pdf"
"BLM31KN102SN1L","Murata Electronics","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","1000","75","2000","","","LCSC","C560056","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2112221030_Murata-Electronics-BLM31KN102SN1L_C560056.pdf"
"YI321611U102-2R0T","YJYCOIN","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","1000","200","2000","","","LCSC","C3033922","Datasheet","https://datasheet.lcsc.com/lcsc/2206151201_YJYCOIN-YI321611U102-2R0T_C3033922.pdf"
"MLB3216F-000T","Meled","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","0","30","2200","","","LCSC","C2844602","Datasheet","https://datasheet.lcsc.com/lcsc/2306021144_MetalLions-MLB3216F-000T_C2844602.pdf"
"MGLB3216M301T2R2-LF","microgate","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","300","150","2200","","","LCSC","C281231","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2410121238_microgate-MGLB3216M301T2R2-LF_C281231.pdf"
"CBW321609U151T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","150","150","2500","","","LCSC","C171644","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U151T_C171644.pdf"
"CBW321609U181T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","180","200","2500","","","LCSC","C171645","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U181T_C171645.pdf"
"CBW321609U221T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","220","200","2500","","","LCSC","C98487","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2410010301_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U221T_C98487.pdf"
"MGLB3216M221T2R5-LF","microgate","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","220","100","2500","","","LCSC","C281229","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2410121238_microgate-MGLB3216M221T2R5-LF_C281229.pdf"
"ACMS321609A2212.5A","HYHONGYEX","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","220","120","2500","","","LCSC","C963886","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2012171914_HYHONGYEX-ACMS321609A2212-5A_C963886.pdf"
"CBM321609U301T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","300","65","2500","","","LCSC","C74490","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBM321609U301T_C74490.pdf"
"74279221601","Wurth Elektronik","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","600","50","2500","","","LCSC","C2661423","Datasheet","https://datasheet.lcsc.com/lcsc/2106071807_Wurth-Elektronik-74279221601_C2661423.pdf"
"BLM31KN801SH1L","Murata Electronics","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","800","50","2500","","","LCSC","C524533","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_Murata-Electronics-BLM31KN801SH1L_C524533.pdf"
"BLM31KN601SN1L","Murata Electronics","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","600","38","2900","","","LCSC","C668306","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2209271730_Murata-Electronics-BLM31KN601SN1L_C668306.pdf"
"CBW321609U190T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","19","50","3000","","","LCSC","C394500","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U190T_C394500.pdf"
"CBW321609U260T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","26","50","3000","","","LCSC","C394504","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U260T_C394504.pdf"
"CBW321609U300T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","30","80","3000","","","LCSC","C139199","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U300T_C139199.pdf"
"HCB3216KF-310T30","TAI-TECH","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","31","40","3000","","","LCSC","C369530","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2009171441_TAI-TECH-HCB3216KF-310T30_C369530.pdf"
"CBW321609U500T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","50","100","3000","","","LCSC","C361673","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2410010302_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U500T_C361673.pdf"
"YI321611U500-3R0T","YJYCOIN","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","50","25","3000","","","LCSC","C2858469","Datasheet","https://datasheet.lcsc.com/lcsc/2108150230_YJYCOIN-YI321611U500-3R0T_C2858469.pdf"
"CBW321609U600T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","60","100","3000","","","LCSC","C131463","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2410010302_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U600T_C131463.pdf"
"CBW321609U700T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","70","100","3000","","","LCSC","C304172","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/1912111437_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U700T_C304172.pdf"
"ILHB1206ER750V","Vishay Intertech","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","75","30","3000","","","LCSC","C2661688","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_Vishay-Intertech-ILHB1206ER750V_C2661688.pdf"
"CBW321609U800T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","80","100","3000","","","LCSC","C130273","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2410010301_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U800T_C130273.pdf"
"HCB3216KF-800T30","TAI-TECH","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","80","40","3000","","","LCSC","C304334","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2009171411_TAI-TECH-HCB3216KF-800T30_C304334.pdf"
"GBD321611PGH800N","Gotrend Tech","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","80","25","3000","","","LCSC","C380287","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/1912111437_Gotrend-Tech-GBD321611PGH800N_C380287.pdf"
"ACMS321609A8003A","HYHONGYEX","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","80","200","3000","","","LCSC","C963883","Datasheet","https://datasheet.lcsc.com/lcsc/2201131330_HYHONGYEX-ACMS321609A8003A_C963883.pdf"
"CMBH3216S900QSP","Cybermax","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","90","25","3000","","","LCSC","C405013","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_Cybermax-CMBH3216S900QSP_C405013.pdf"
"CBW321609U101T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","100","100","3000","","","LCSC","C91466","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2410010302_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U101T_C91466.pdf"
"ACMS321609A1013A","HYHONGYEX","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","100","70","3000","","","LCSC","C963884","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2012171840_HYHONGYEX-ACMS321609A1013A_C963884.pdf"
"PZ3216U121-3R0TF","Sunlord","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","120","30","3000","","","LCSC","C98293","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2310301641_Sunlord-PZ3216U121-3R0TF_C98293.pdf"
"CBW321609U121T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","120","100","3000","","","LCSC","C139197","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U121T_C139197.pdf"
"ACMS321609A1213A","HYHONGYEX","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","120","70","3000","","","LCSC","C963885","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2012171914_HYHONGYEX-ACMS321609A1213A_C963885.pdf"
"YI321611U121-3R0T","YJYCOIN","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","120","40","3000","","","LCSC","C2858470","Datasheet","https://datasheet.lcsc.com/lcsc/2108150230_YJYCOIN-YI321611U121-3R0T_C2858470.pdf"
"CBM321609U151T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","150","45","3000","","","LCSC","C391193","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBM321609U151T_C391193.pdf"
"CBM321609U181T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","180","55","3000","","","LCSC","C391192","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBM321609U181T_C391192.pdf"
"CBM321609U221T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","220","55","3000","","","LCSC","C93627","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBM321609U221T_C93627.pdf"
"SBH3216S221QSP","Sunltech Tech","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","220","40","3000","","","LCSC","C908351","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409280232_Sunltech-Tech-SBH3216S221QSP_C908351.pdf"
"SBH3216S301QSP","Sunltech Tech","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","300","40","3000","","","LCSC","C908352","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409280232_Sunltech-Tech-SBH3216S301QSP_C908352.pdf"
"YI321611U301-3R0T","YJYCOIN","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","300","50","3000","","","LCSC","C2858471","Datasheet","https://datasheet.lcsc.com/lcsc/2108150230_YJYCOIN-YI321611U301-3R0T_C2858471.pdf"
"YI321611U391-3R0T","YJYCOIN","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","390","50","3000","","","LCSC","C3033920","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2206151201_YJYCOIN-YI321611U391-3R0T_C3033920.pdf"
"HCB3216KF-501T30","TAI-TECH","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","500","40","3000","","","LCSC","C304332","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2009171411_TAI-TECH-HCB3216KF-501T30_C304332.pdf"
"YI321611U501-3R0T","YJYCOIN","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","500","60","3000","","","LCSC","C3033921","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2410121218_YJYCOIN-YI321611U501-3R0T_C3033921.pdf"
"HCB3216KF-601T30","TAI-TECH","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","600","40","3000","","","LCSC","C357023","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2009171204_TAI-TECH-HCB3216KF-601T30_C357023.pdf"
"YI321611U601-3R0T","YJYCOIN","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","600","60","3000","","","LCSC","C2858472","Datasheet","https://datasheet.lcsc.com/lcsc/2305221646_YJYCOIN-YI321611U601-3R0T_C2858472.pdf"
"BLM31PG500SN1L","Murata Electronics","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","50","15","3500","","","LCSC","C88997","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409292303_Murata-Electronics-BLM31PG500SN1L_C88997.pdf"
"BLM31PG121SN1L","Murata Electronics","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","120","20","3500","","","LCSC","C85841","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409292303_Murata-Electronics-BLM31PG121SN1L_C85841.pdf"
"CBW321609U000T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","0","40","4000","","","LCSC","C139194","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U000T_C139194.pdf"
"CBW321609U050T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","5","40","4000","","","LCSC","C139195","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U050T_C139195.pdf"
"CBW321609U070T","FH(Guangdong Fenghua Advanced Tech)","__template_fb","symbols/inductor.SchLib","FB1206","footprints/inductor.PcbLib","1206","7","40","4000","","","LCSC","C394495","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-CBW321609U070T_C394495.pdf"
